"tractid","death_injury_rf_risk_prob"
21111010902,0.276
21137920102,0.764
25005630400,0.238
25009254301,0.052
25013813500,0.392
25017333600,0.884
25017339100,0.146
25017370102,0.464
25027730700,0.18
24005491201,0.092
24027606805,0.266
24031700311,0.308
24031703402,0.244
24033801410,0.24
24043010700,0.204
26099268400,0.508
26103001200,0.388
26163558000,0.396
26163575100,0.332
27123041302,0.892
27127750300,0.714
29111970200,0.368
29201780200,0.278
29510111400,0.854
28083950200,0.466
37081015704,0.374
37129011603,0.482
31157953600,0.288
33011002600,0.35
34007608206,0.322
34023002500,0.344
34037374400,0.174
35039000500,0.378
36027060302,0.34
36029015401,0.282
36047035602,0.64
36055002400,0.578
36061004400,0.356
36081003800,0.37
36081094203,0.478
36093033400,0.214
36107020200,0.102
36119005600,0.216
39035140702,0.446
39069000200,0.406
39093023800,0.472
39103410000,0.122
40079040299,0.418
40109106502,0.484
41005022906,0.566
41057960400,0.98
42005950900,0.396
42069100400,0.616
42129800200,0.432
42133020310,0.218
42133023500,0.328
72023830400,0.442
72041240101,0.378
72059740300,0.41
72103170100,0.396
45015020810,0.314
45051070400,0.978
45053950202,0.414
45079011305,0.638
47037011500,0.294
47037018102,0.346
47113001609,0.232
47131965100,0.372
47149042000,0.564
47155080400,0.03
48001951100,0.33
48085031712,0.408
48113008900,0.452
48113013719,0.386
48141000112,0.488
48187210801,0.886
48201232000,0.238
48201324100,0.426
48201410401,0.324
48213950700,0.038
48223950700,0.284
48337950300,0.46
48485010600,0.48
49049010407,0.398
51041100932,0.318
51049930200,0.25
51107611010,0.426
51149850200,0.38
51153900300,0.354
51153901237,0.298
51153901505,0.216
51810040802,0.278
50017959000,0.22
53061051916,0.348
55009001300,0.314
55011960500,0.336
55073001800,0.21
55079003700,0.398
55079120501,0.414
55087012506,0.436
1003010904,0.412
1015001600,0.482
1079979300,0.26
4013061033,0.368
4013422504,0.608
4015952500,0.464
6037139701,0.256
6037239310,0.318
6037400207,0.37
6037481606,0.39
6053990000,0.216
6055200202,0.562
6059075004,0.39
6059099227,0.43
6065045501,0.402
6071000815,0.338
6073013903,0.294
6077004701,0.368
6079012600,0.348
6081612700,0.286
6089011300,0.46
8041007900,0.348
8069002501,0.512
9003477101,0.832
12009061100,0.512
12011110100,0.378
12015010402,0.17
12017450902,0.48
12031010101,0.17
12086008806,0.394
12086012300,0.384
12095017104,0.05
12097042601,0.43
13013180302,0.258
13051003400,0.614
13067030104,0.558
13117130601,0.264
13135050525,0.47
13135050709,0.2
13175950201,0.38
15003000700,0.426
15003003300,0.33
15003008702,0.35
19037070300,0.448
17031400500,0.448
17031530200,0.324
17031710600,0.41
17031808400,0.272
17031821102,0.278
17053961900,0.362
17113001800,0.406
18021040300,0.362
18039001902,0.428
18047960100,0.302
18087970100,0.442
18097331000,0.274
18127050402,0.242
18141011404,0.346
20103071600,0.302
20173009401,0.414
20177003100,0.532
21013960600,0.652
21075960100,0.376
21117064100,0.336
21151011200,0.502
21183920100,0.242
22033001000,0.124
22085000300,0.432
22103040705,0.264
25013802500,0.218
25025100700,0.146
24005452500,0.258
24021775302,0.464
23011025000,0.642
26093733602,0.344
26125131800,0.334
26125192500,0.28
26125196300,0.408
26125196900,0.542
26161404100,0.32
26163546800,0.162
26163554500,0.538
26163573800,0.426
27021960700,0.386
29069360700,0.446
29139970400,0.352
28047001300,0.89
37019020101,0.412
37113970200,0.594
37129010800,0.314
37147000601,0.766
31055004200,0.47
31055004500,0.394
34003030200,0.372
34013002500,0.404
34013016900,0.09
34015502200,0.264
34025811900,0.458
34027043200,0.29
35001004744,0.352
32003000518,0.48
36005038500,0.2
36029008002,0.466
36059404300,0.256
36061026900,0.55
36081004002,0.36
36081136700,0.254
36083040600,0.404
36103146205,0.298
36119014604,0.334
39023001101,0.416
39061021421,0.382
39085202700,0.354
39093060200,0.558
39153502200,0.572
39153532001,0.118
40089098500,0.338
41007950300,0.44
42017100803,0.14
42043024300,0.278
42075004100,0.334
42079201500,0.424
42091204300,0.27
72005400100,0.408
72145560402,0.398
44009050901,0.192
45045001810,0.47
45079000300,0.56
47059091200,0.468
47069950300,0.892
47077975300,0.074
48029181729,0.392
48029181813,0.4
48113018206,0.402
48141001001,0.45
48141010332,0.32
48167725900,0.386
48201320602,0.418
48201422702,0.576
48201433400,0.452
48339692200,0.466
48353950200,0.47
48439113629,0.184
48453002307,0.534
48469000601,0.302
48479001710,0.392
49035111201,0.41
51061930302,0.214
51510202001,0.322
51760040800,0.452
53033023900,0.166
53033030306,0.388
53033030902,0.438
53033032323,0.294
53063013500,0.582
55083100500,0.41
55091950100,0.414
55133201404,0.41
54067950400,0.318
54091964900,0.312
1015002502,0.364
1117030704,0.078
5051011900,0.478
4013071903,0.452
4013114302,0.278
4013421102,0.678
4019003002,0.47
4019004622,0.39
6001400200,0.328
6001406300,0.404
6001432100,0.356
6037235202,0.656
6037265601,0.35
6037481500,0.37
6037540902,0.392
6037603006,0.414
6037670002,0.288
6059032039,0.326
6059110001,0.534
6065031501,0.576
6067002300,0.342
6067007406,0.46
6073009504,0.246
6075013500,0.268
6077003208,0.348
6077004703,0.332
6081603400,0.386
6085507805,0.36
6097151504,0.4
6111007511,0.35
8031001102,0.598
8031001500,0.602
8031006901,0.622
12011011000,0.614
12015030302,0.278
12086001101,0.316
12099004809,0.47
12103025114,0.442
13063040611,0.55
13111050400,0.424
13121011623,0.332
13127000200,0.24
13245010905,0.732
13285960901,0.684
15009031502,0.372
16019970800,0.588
17013951200,0.216
17031191100,0.094
17031770602,0.646
17081050100,0.394
17097864409,0.226
17099963400,0.868
17119403200,0.628
17161024102,0.424
18095000900,0.532
18097351900,0.498
20121100500,0.236
20173009509,0.342
21007950200,0.378
22017022800,0.35
22101040600,0.476
25009267101,0.276
25025120105,0.18
24005408601,0.332
24023000100,0.282
24033802407,0.326
26011970500,0.424
26049010912,0.464
26125167400,0.396
26125171100,0.796
27053111600,0.522
29095014005,0.592
29183980000,0.216
29189213102,0.424
28049003000,0.45
37003040700,0.332
37051002502,0.568
37079950101,0.202
37085070902,0.21
37129012004,0.5
37155960600,0.41
37173960200,0.654
38093967400,0.464
31001965800,0.472
31019969700,0.51
34005701103,0.188
34031182100,0.404
35001003804,0.338
35025000400,0.462
32003000403,0.368
32003002848,0.506
32031002616,0.516
36005040304,0.376
36007011902,0.55
36029007904,0.372
36047034000,0.29
36047042900,0.384
36057070200,0.104
36061008300,0.486
36081018300,0.254
36081140300,0.184
39011040100,0.29
39017012100,0.242
39035152501,0.44
39049006810,0.352
39049007931,0.618
39061021572,0.486
39089756800,0.566
40047000100,0.464
40137000102,0.448
42003415002,0.368
42003480400,0.388
42007605200,0.446
42011011601,0.396
42043022501,0.358
42055012502,0.384
42069102500,0.148
42091200305,0.334
42095014300,0.862
72041240202,0.388
44003020101,0.248
44003020903,0.18
47093001400,0.334
48029140100,0.44
48029171913,0.462
48031950100,0.372
48113009105,0.268
48135000500,0.27
48141010102,0.31
48201421300,0.742
48375014401,0.438
48381021300,0.564
48387950700,0.39
48423001101,0.204
49035114100,0.228
49047968402,0.38
49053270100,0.184
51003010201,0.352
51013102301,0.286
51043010100,0.026
51087200106,0.572
51630000500,0.528
51740211800,0.138
53033000500,0.482
53061052301,0.538
55055101400,0.486
55063001200,0.426
55079004800,0.32
55087011200,0.394
55117010800,0.358
55129950600,0.604
54003971201,0.574
1071951000,0.392
1073005000,0.306
1083020600,0.738
1121011500,0.346
4013103400,0.422
4013319907,0.35
4013422402,0.598
4015951601,0.408
4019001200,0.458
4019002506,0.422
4019004043,0.394
6001430101,0.302
6017030808,0.602
6037434001,0.396
6037532102,0.362
6041127000,0.26
6053010306,0.416
6059042334,0.542
6059052418,0.468
6065044515,0.41
6073016606,0.364
6081613900,0.282
6083002909,0.388
8041004300,0.316
9003492100,0.21
9009347100,0.664
12001000902,0.588
12017450702,0.33
12031016726,0.356
12057004500,0.468
12086000115,0.506
12086000131,0.36
12086008416,0.224
12115001102,0.482
13077170801,0.496
13089022010,0.37
13245010513,0.406
15003003502,0.372
19163013705,0.656
16005000900,0.478
16027020601,0.404
17031351000,0.414
17089854501,0.192
17111871107,0.22
17163504600,0.256
18097310203,0.452
18097351500,0.496
18133956200,0.108
18165020300,0.622
18167010500,0.306
20055960507,0.412
20095961300,0.316
20173001900,0.528
21195931000,0.36
22005030204,0.362
22017024107,0.132
22041950500,0.272
22067950300,0.342
25005631800,0.21
25005650101,0.452
25007200400,0.57
25017350700,0.71
25021417901,0.106
25023508200,0.3
24025301205,0.25
24035810600,0.146
23005003000,0.186
23031030300,0.454
26009960300,0.246
26081013100,0.488
26157000500,0.168
26159011002,0.342
26163567201,0.438
27003050610,0.504
27053109800,0.31
27117460200,0.956
27123036700,0.246
29077004301,0.668
28067950302,0.1
28073020302,0.594
37035011000,0.56
37159051302,0.136
37171930801,0.154
38061940400,0.432
33011010100,0.224
34007603601,0.584
34007609000,0.436
34029731203,0.392
34033020300,0.408
35057963202,0.42
32003003261,0.402
32007950702,0.38
32031001012,0.364
36029013502,0.306
36055012306,0.28
36055012402,0.1
36063024201,0.666
36081007300,0.312
36081012200,0.36
36081068700,0.36
36085022300,0.41
36119002106,0.342
36119004500,0.318
39003010900,0.338
39025040203,0.26
39027964900,0.67
39069000600,0.446
39089751300,0.868
39139001600,0.288
39139001800,0.282
39141955800,0.088
39169000200,0.546
39169001700,0.542
40057967800,0.466
41011000200,0.048
41047010801,0.568
42003513800,0.352
42007604700,0.448
42021011000,0.406
42029301500,0.23
42097080500,0.23
42101001300,0.362
42101008302,0.536
42129803200,0.376
42133000600,0.694
42133020222,0.316
42133022800,0.362
45007000300,0.354
45079010200,0.398
47001020100,0.572
47037013601,0.442
47109930100,0.432
47125101001,0.956
47155080802,0.448
48029121112,0.42
48067950100,0.422
48171950300,0.352
48375015400,0.584
48451001303,0.42
48479000109,0.406
48491020803,0.146
48491021100,0.628
49035104100,0.338
51041101008,0.334
51059461601,0.224
51059480801,0.374
51177020407,0.254
51740212000,0.276
53011041330,0.404
53033001701,0.358
53033030202,0.518
53061053803,0.118
53063013401,0.298
4012020202,0.422
4013116602,0.292
4013422512,0.386
4013523104,0.328
4019004042,0.444
4019005200,0.442
6001423601,0.584
6013346204,0.232
6019003804,0.378
6037271702,0.342
6037600202,0.386
6061021901,0.57
6071000116,0.304
6073002501,0.41
6075980401,0.216
6087100800,0.974
6107003902,0.328
8001009207,0.314
9001043000,0.228
9001090300,0.256
9001110500,0.586
9009186100,0.898
10003010800,0.226
10003016801,0.316
12009060700,0.638
12011100104,0.474
12081000901,0.39
12086001401,0.464
12086002100,0.31
12091023306,0.82
12095016511,0.292
12103025414,0.804
13063040512,0.766
15003008410,0.324
19053960300,0.454
16027021200,0.472
16027022100,0.378
16085970200,0.288
17031824122,0.394
17039971400,0.392
18097358100,0.474
18165020400,0.37
20103070200,0.526
21001970402,0.404
21067004209,0.264
21111010312,0.336
21193970600,0.354
22033004016,0.538
25017318100,0.208
25021456302,0.552
25023510502,0.514
24003750201,0.262
24005404201,0.37
23019007200,0.268
26031960500,0.232
26099252000,0.458
27037060509,0.374
27171100100,0.144
29047021208,0.444
29077003600,0.528
29121960100,0.554
28079040600,0.518
37051003302,0.306
31039972700,0.4
31055007509,0.328
31109000100,0.432
34001013201,0.228
34013009100,0.38
34013016300,0.274
34015501606,0.628
34031236601,0.3
35001003100,0.366
35001940600,0.552
32003002706,0.454
36001014801,0.208
36005018302,0.576
36009940200,0.374
36029016400,0.544
36039080300,0.216
36047007000,0.426
36047034300,0.346
36059407700,0.808
36059520501,0.32
36085017007,0.174
36101961400,0.212
36103158309,0.23
36111951900,0.4
36119002105,0.306
36119014806,0.416
39003013700,0.468
39007000701,0.682
39021011501,0.544
39061010002,0.84
40079040402,0.442
40103957100,0.638
42003421200,0.336
42037051300,0.32
42101015102,0.66
42101026400,0.434
42129802001,0.168
72029100104,0.404
45015020505,0.392
45033970200,0.412
45051010100,0.516
45051060405,0.494
45063021009,0.252
45079010900,0.352
45091061006,0.394
46081966100,0.108
47131965700,0.484
47171080100,0.558
48041000800,0.46
48061990000,0.216
48113014132,0.4
48113014302,0.276
48121021621,0.63
48201221300,0.384
48279950100,0.408
48335950200,0.23
48439101700,0.594
49035103300,0.438
49049000604,0.374
51003010500,0.328
51760020300,0.368
51760040400,0.504
50003970900,0.43
53049950700,0.72
53067012720,0.364
55009021200,0.412
55087010601,0.448
55133202700,0.426
55137960600,0.388
54005958502,0.448
54007967900,0.326
54057010500,0.638
1039962400,0.36
1069040500,0.738
1087231602,0.414
1127020400,0.426
4021000603,0.396
6001423602,0.188
6025010200,0.408
6037104610,0.398
6037239801,0.31
6037271801,0.344
6059110007,0.308
6059110304,0.406
6061020908,0.532
6067005702,0.304
6077005209,0.354
6085510802,0.332
6099001100,0.468
8005080400,0.466
9003503000,0.424
9009190303,0.328
9009344100,0.252
9013881100,0.102
10005050301,0.264
12057005700,0.406
12071050209,0.66
12087970500,0.288
12103027604,0.434
13073030505,0.548
13089021202,0.486
13121010110,0.394
13139001404,0.728
13223120203,0.424
19033951600,0.464
19111490500,0.242
16083000600,0
17031081201,0.136
17031330200,0.246
17031805301,0.32
17031835900,0.492
17043846412,0.334
17043846521,0.28
17119402801,0.372
17161023500,0.316
17197882300,0.772
18035000904,0.58
18051050300,0.302
18053010300,0.25
18173030600,0.268
20023950200,0.406
22085000600,0.37
25001011801,0.4
25013813304,0.602
25017318400,0.198
24033803516,0.214
26071000300,0.446
26075006000,0.384
26115830100,0.25
26163512200,0.328
26163550500,0.286
26163579700,0.452
26163588400,0.516
29023950600,0.446
29077003800,0.322
29103960100,0.424
37001020901,0.392
37133000500,0.374
37165010400,0.374
31045950700,0.458
33015107500,0.094
34003003200,0.242
34013014200,0.348
34021002903,0.388
35005001300,0.228
35049001105,0.422
36047001500,0.034
36047022000,0.566
36067001500,0.452
36081145102,0.486
36081157902,0.3
36103135401,0.26
36103159103,0.24
36119008602,0.226
39025040204,0.52
39049001810,0.338
39095008203,0.29
39151714000,0.406
39167021200,0.424
40071000300,0.26
40109105100,0.444
40143002301,0.294
41005022301,0.252
42017105507,0.228
42019912700,0.356
42099030100,0.198
42101007800,0.4
42133020410,0.312
72061040500,0.408
72113071602,0.446
44007003700,0.272
47049965100,0.638
47093004200,0.434
47125101902,0.404
47157021137,0.35
48027023204,0.368
48029180702,0.49
48029181721,0.382
48159950100,0.234
48425000200,0.406
48453001706,0.76
48479001809,0.438
49011126405,0.302
49035104900,0.466
49057210203,0.414
51053840200,0.332
51161030900,0.31
51177020109,0.442
53007961302,0.426
53033004500,0.296
53061052112,0.314
55079005900,0.47
55087011102,0.378
55095960800,0.358
55101001701,0.608
54027968200,0.382
1031010100,0.378
1095030600,0.674
4013723303,0.37
4017962500,0.45
4019002704,0.476
6001400700,0.366
6001982000,0.47
6037120104,0.378
6037482503,0.346
6037576402,0.408
6053000800,0.4
6059087002,0.392
6059087801,0.526
6085503332,0.346
6085510900,0.26
8001009304,0.456
8005081900,0.604
8035014123,0.294
8077001402,0.314
9001044100,0.562
9003504200,0.522
10003014100,0.146
12009065001,0.404
12011010104,0.288
12057013922,0.34
12073002004,0.516
12095016411,0.432
12097040801,0.408
12099001802,0.672
12099006602,0.198
12103024507,0.5
13007960100,0.608
13013180103,0.382
13063040409,0.51
13063040616,0.282
13089023603,0.306
13115001100,0.65
13127000300,0.204
13255160700,0.67
15001021507,0.37
15003010505,0.458
19083480600,0.448
16001001100,0.558
17005951200,0.61
17043845602,0.41
17113000105,0.376
17119400951,0.858
18065975600,0.232
18103952800,0.422
21049020300,0.24
21067004005,0.4
22033980000,0.216
25015820203,0.028
25023511500,0.244
24005450504,0.292
24031701317,0.142
23003950900,0.394
23013970500,0.252
26049010603,0.604
26065004402,0.33
26075000900,0.526
26075005302,0.248
26161407600,0.382
26163516900,0.45
27003051502,0.424
27039950100,0.302
27065480400,0.138
29015460200,0.43
29043020306,0.26
29077000600,0.874
29109470601,0.724
29159480300,0.37
30093000100,0.354
37085071202,0.694
37119001300,0.638
37119006005,0.226
37147001303,0.204
38035011700,0.634
34017014102,0.292
34035053501,0.144
32003005612,0.46
36005045101,0.344
36029012901,0.47
36029015003,0.338
36047051100,0.352
36081009700,0.326
36081026700,0.33
36081063900,0.306
36101961800,0.322
36119003100,0.288
39003012600,0.582
39023003200,0.42
39023003700,0.574
39035151100,0.53
39071955100,0.048
39081001400,0.602
39095008302,0.396
39103407000,0.328
39113003800,0.516
39121968300,0.226
40031002003,0.356
40039960700,0.42
40047000200,0.416
40109106705,0.436
40109107207,0.506
40119011200,0.46
41029002900,0.274
41047001802,0.378
41053020204,0.354
42003562500,0.326
42011010801,0.34
42017100208,0.238
42045402100,0.418
42059970300,0.602
42063961500,0.29
42101038200,0.302
72057270800,0.444
72113070300,0.392
72151951300,0.354
44007017400,0.434
44009990200,0.216
45045002606,0.618
47149041402,0.924
47187051001,0.284
48113001400,0.626
48183000401,0.588
48201521800,0.278
48265960302,0.38
48303002400,0.976
48439113911,0.644
48439121904,0.16
49041975500,0.376
49049000802,0.41
51059491103,0.352
51109950100,0.152
50017959102,0.29
54011010800,0.366
56025001700,0.224
1085781100,0.43
5033020301,0.71
5085020302,0.362
4013114703,0.408
4013217002,0.46
4013420104,0.45
4013420302,0.232
4013616500,0.448
4019002702,0.526
6001420500,0.27
6001442602,0.42
6019003809,0.462
6037115302,0.4
6037269500,0.272
6037551502,0.374
6037980004,0.388
6047000602,0.438
6055200201,0.694
6059001403,0.368
6059063802,0.382
6059086402,0.38
6067003400,0.372
8031000701,0.36
8059010406,0.386
9003405700,0.452
9009351602,0.288
12011100400,0.42
12043000200,0.508
12083000301,0.35
12086003004,0.426
12101030901,0.582
12103025203,0.594
12103027319,0.494
12105014301,0.33
12115000102,0.47
12127083203,0.432
13085970201,0.146
13097080404,0.222
13121011419,0.568
13277960900,0.252
15003008502,0.402
19133960300,0.726
19153004004,0.336
19163011000,0.476
